# path=square5
t,leg,leg_type,true_x,true_y,true_yaw,loc_x,loc_y,loc_yaw,glob_x,glob_y,glob_yaw,odom_x,odom_y,odom_yaw,cum_dist,cum_rot
1785541280.392,15,turn,0.0838,0.0149,0.35509,0.0829,0.0459,0.35329,nan,nan,nan,-0.8756,1.7752,1.53663,20.3218,6.63839
1785541280.642,15,turn,0.0838,0.0130,0.39700,0.0829,0.0459,0.39360,nan,nan,nan,-0.8756,1.7752,1.65663,20.3237,6.68030
1785541280.892,15,turn,0.0838,0.0126,0.43992,0.0829,0.0459,0.43827,nan,nan,nan,-0.8756,1.7752,1.78663,20.3241,6.72322
1785541281.142,15,turn,0.0838,0.0126,0.48094,0.0829,0.0459,0.47741,nan,nan,nan,-0.8756,1.7752,1.90663,20.3241,6.76425
1785541281.392,15,turn,0.0838,0.0126,0.52876,0.0829,0.0459,0.52686,nan,nan,nan,-0.8756,1.7752,2.03663,20.3241,6.81207
1785541281.642,15,turn,0.0838,0.0126,0.57619,0.0829,0.0459,0.57211,nan,nan,nan,-0.8756,1.7752,2.15663,20.3241,6.85949
1785541281.892,15,turn,0.0838,0.0126,0.63131,0.0829,0.0459,0.62911,nan,nan,nan,-0.8756,1.7752,2.28663,20.3241,6.91461
1785541282.142,15,turn,0.0838,0.0126,0.68584,0.0829,0.0459,0.68116,nan,nan,nan,-0.8756,1.7752,2.40663,20.3241,6.96915
1785541282.392,15,turn,0.0838,0.0126,0.74913,0.0829,0.0459,0.74661,nan,nan,nan,-0.8756,1.7752,2.53663,20.3241,7.03243
1785541282.642,15,turn,0.0838,0.0123,0.80990,0.0829,0.0459,0.80492,nan,nan,nan,-0.8756,1.7752,2.65663,20.3244,7.09320
1785541282.892,15,turn,0.0838,0.0123,0.87547,0.0829,0.0459,0.87288,nan,nan,nan,-0.8756,1.7752,2.78663,20.3244,7.15877
1785541283.142,15,turn,0.0838,0.0123,0.93946,0.0829,0.0459,0.93400,nan,nan,nan,-0.8756,1.7752,2.90663,20.3244,7.22277
1785541283.392,15,turn,0.0838,0.0123,1.01291,0.0829,0.0459,1.01001,nan,nan,nan,-0.8756,1.7752,3.03663,20.3244,7.29622
1785541283.642,15,turn,0.0838,0.0123,1.08483,0.0829,0.0459,1.07867,nan,nan,nan,-0.8756,1.7752,-3.12656,20.3244,7.36813
1785541283.892,15,turn,0.0838,0.0123,1.16763,0.0829,0.0459,1.16435,nan,nan,nan,-0.8756,1.7752,-2.99656,20.3244,7.45094
1785541284.142,15,turn,0.0838,0.0123,1.24537,0.0829,0.0459,1.23905,nan,nan,nan,-0.8756,1.7752,-2.87656,20.3244,7.52868
1785541284.392,15,turn,0.0838,0.0123,1.32531,0.0829,0.0458,1.32230,nan,nan,nan,-0.8756,1.7752,-2.74656,20.3244,7.60861
1785541284.642,15,turn,0.0838,0.0124,1.39602,0.0829,0.0458,1.39022,nan,nan,nan,-0.8756,1.7752,-2.62656,20.3244,7.67933
1785541284.892,15,turn,0.0838,0.0124,1.47033,0.0829,0.0458,1.46750,nan,nan,nan,-0.8756,1.7752,-2.49656,20.3245,7.75363
1785541285.142,15,turn,0.0838,0.0125,1.53765,0.0829,0.0458,1.53206,nan,nan,nan,-0.8756,1.7752,-2.37656,20.3245,7.82095
1785541285.393,16,pause,0.0838,0.0125,1.61013,0.0829,0.0458,1.60734,nan,nan,nan,-0.8756,1.7752,-2.24656,20.3246,7.89344
1785541285.642,16,pause,0.0838,0.0125,1.61141,0.0829,0.0458,1.61141,nan,nan,nan,-0.8756,1.7752,-2.24506,20.3246,7.89472
1785541285.892,16,pause,0.0838,0.0125,1.61141,0.0829,0.0458,1.61141,nan,nan,nan,-0.8756,1.7752,-2.24506,20.3246,7.89472
1785541286.142,16,pause,0.0838,0.0125,1.61141,0.0829,0.0458,1.61141,nan,nan,nan,-0.8756,1.7752,-2.24506,20.3246,7.89472
1785541286.392,16,pause,0.0838,0.0125,1.61141,0.0829,0.0458,1.61141,nan,nan,nan,-0.8756,1.7752,-2.24506,20.3246,7.89472
1785541286.642,16,pause,0.0838,0.0125,1.61141,0.0829,0.0458,1.61141,nan,nan,nan,-0.8756,1.7752,-2.24506,20.3246,7.89472
1785541286.892,16,pause,0.0838,0.0125,1.61141,0.0829,0.0458,1.61141,nan,nan,nan,-0.8756,1.7752,-2.24506,20.3246,7.89472
