# path=square5
t,leg,leg_type,true_x,true_y,true_yaw,loc_x,loc_y,loc_yaw,glob_x,glob_y,glob_yaw,odom_x,odom_y,odom_yaw,cum_dist,cum_rot
1785541472.393,7,turn,-5.0772,4.9263,-3.08951,-5.0766,4.8838,-3.09168,nan,nan,nan,-0.2845,0.9929,0.45631,10.1407,3.19372
1785541472.643,7,turn,-5.0772,4.9291,-3.03349,-5.0766,4.8839,-3.04205,nan,nan,nan,-0.2845,0.9929,0.58631,10.1435,3.24975
1785541472.893,7,turn,-5.0772,4.9340,-2.98272,-5.0766,4.8839,-2.98481,nan,nan,nan,-0.2845,0.9929,0.70631,10.1484,3.30052
1785541473.143,7,turn,-5.0772,4.9416,-2.92889,-5.0766,4.8839,-2.93713,nan,nan,nan,-0.2845,0.9929,0.83631,10.1559,3.35435
1785541473.393,7,turn,-5.0772,4.9478,-2.88041,-5.0766,4.8839,-2.88239,nan,nan,nan,-0.2845,0.9929,0.95631,10.1622,3.40282
1785541473.643,7,turn,-5.0772,4.9531,-2.83010,-5.0766,4.8839,-2.83768,nan,nan,nan,-0.2845,0.9929,1.08631,10.1675,3.45314
1785541473.893,7,turn,-5.0772,4.9564,-2.78591,-5.0766,4.8839,-2.78770,nan,nan,nan,-0.2845,0.9929,1.20631,10.1708,3.49733
1785541474.143,7,turn,-5.0772,4.9584,-2.74064,-5.0766,4.8839,-2.74743,nan,nan,nan,-0.2845,0.9929,1.33631,10.1728,3.54259
1785541474.393,7,turn,-5.0772,4.9588,-2.70112,-5.0766,4.8839,-2.70277,nan,nan,nan,-0.2845,0.9929,1.45631,10.1731,3.58211
1785541474.643,7,turn,-5.0772,4.9588,-2.65650,-5.0767,4.8839,-2.66359,nan,nan,nan,-0.2845,0.9929,1.57631,10.1731,3.62673
1785541474.893,7,turn,-5.0772,4.9588,-2.61219,-5.0767,4.8839,-2.61410,nan,nan,nan,-0.2845,0.9929,1.70631,10.1731,3.67104
1785541475.143,7,turn,-5.0772,4.9588,-2.56062,-5.0767,4.8839,-2.56880,nan,nan,nan,-0.2845,0.9929,1.83631,10.1731,3.72261
1785541475.393,7,turn,-5.0772,4.9588,-2.50955,-5.0767,4.8839,-2.51175,nan,nan,nan,-0.2845,0.9929,1.95631,10.1731,3.77368
1785541475.643,7,turn,-5.0772,4.9588,-2.45025,-5.0767,4.8839,-2.45965,nan,nan,nan,-0.2845,0.9929,2.07631,10.1731,3.83298
1785541475.893,7,turn,-5.0772,4.9588,-2.39162,-5.0767,4.8839,-2.39414,nan,nan,nan,-0.2845,0.9929,2.20631,10.1731,3.89161
1785541476.143,7,turn,-5.0772,4.9590,-2.32590,-5.0767,4.8839,-2.33584,nan,nan,nan,-0.2845,0.9929,2.33631,10.1734,3.95734
1785541476.393,7,turn,-5.0772,4.9590,-2.26526,-5.0767,4.8840,-2.26785,nan,nan,nan,-0.2845,0.9929,2.45631,10.1734,4.01798
1785541476.643,7,turn,-5.0772,4.9590,-2.19571,-5.0767,4.8840,-2.20668,nan,nan,nan,-0.2845,0.9929,2.57631,10.1734,4.08752
1785541476.893,7,turn,-5.0772,4.9590,-2.12770,-5.0767,4.8840,-2.13061,nan,nan,nan,-0.2845,0.9929,2.70631,10.1734,4.15553
1785541477.143,7,turn,-5.0772,4.9590,-2.04955,-5.0767,4.8840,-2.06189,nan,nan,nan,-0.2845,0.9929,2.83631,10.1734,4.23369
1785541477.393,7,turn,-5.0772,4.9590,-1.97286,-5.0767,4.8840,-1.97615,nan,nan,nan,-0.2845,0.9929,2.95631,10.1734,4.31038
1785541477.643,7,turn,-5.0772,4.9590,-1.88887,-5.0767,4.8840,-1.90148,nan,nan,nan,-0.2845,0.9929,3.08631,10.1734,4.39437
1785541477.893,7,turn,-5.0772,4.9590,-1.81528,-5.0767,4.8840,-1.81828,nan,nan,nan,-0.2845,0.9929,-3.07687,10.1734,4.46796
1785541478.143,7,turn,-5.0772,4.9590,-1.73881,-5.0767,4.8840,-1.75039,nan,nan,nan,-0.2845,0.9929,-2.94687,10.1734,4.54443
1785541478.393,7,turn,-5.0772,4.9590,-1.67032,-5.0767,4.8840,-1.67314,nan,nan,nan,-0.2845,0.9929,-2.82687,10.1734,4.61292
1785541478.643,7,turn,-5.0772,4.9590,-1.59743,-5.0767,4.8840,-1.60859,nan,nan,nan,-0.2845,0.9929,-2.69687,10.1734,4.68580
1785541478.893,8,pause,-5.0772,4.9590,-1.54068,-5.0767,4.8840,-1.54068,nan,nan,nan,-0.2845,0.9929,-2.59587,10.1735,4.74255
1785541479.143,8,pause,-5.0772,4.9590,-1.54068,-5.0767,4.8840,-1.54068,nan,nan,nan,-0.2845,0.9929,-2.59587,10.1735,4.74255
1785541479.393,8,pause,-5.0772,4.9590,-1.54068,-5.0767,4.8840,-1.54068,nan,nan,nan,-0.2845,0.9929,-2.59587,10.1735,4.74255
1785541479.643,8,pause,-5.0772,4.9590,-1.54068,-5.0767,4.8840,-1.54068,nan,nan,nan,-0.2845,0.9929,-2.59587,10.1735,4.74255
1785541479.893,8,pause,-5.0772,4.9590,-1.54068,-5.0767,4.8840,-1.54068,nan,nan,nan,-0.2845,0.9929,-2.59587,10.1735,4.74255
1785541480.143,8,pause,-5.0772,4.9590,-1.54068,-5.0767,4.8840,-1.54068,nan,nan,nan,-0.2845,0.9929,-2.59587,10.1735,4.74255
1785541480.394,9,straight,-5.0772,4.9590,-1.54068,-5.0767,4.8840,-1.54068,nan,nan,nan,-0.2845,0.9929,-2.59587,10.1735,4.74255
1785541480.643,9,straight,-5.0764,4.9291,-1.54068,-5.0763,4.8661,-1.54068,nan,nan,nan,-0.3100,0.9774,-2.59587,10.2033,4.74255
1785541480.893,9,straight,-5.0736,4.8287,-1.54068,-5.0732,4.7606,-1.54068,nan,nan,nan,-0.3958,0.9253,-2.59587,10.3037,4.74255
1785541481.143,9,straight,-5.0703,4.7208,-1.54068,-5.0701,4.6571,-1.54068,nan,nan,nan,-0.4882,0.8692,-2.59587,10.4117,4.74255
1785541481.393,9,straight,-5.0668,4.6038,-1.54068,-5.0664,4.5357,-1.54068,nan,nan,nan,-0.5882,0.8085,-2.59587,10.5287,4.74255
1785541481.643,9,straight,-5.0635,4.4959,-1.54068,-5.0633,4.4322,-1.54068,nan,nan,nan,-0.6805,0.7524,-2.59587,10.6367,4.74255
1785541481.893,9,straight,-5.0600,4.3789,-1.54068,-5.0596,4.3108,-1.54068,nan,nan,nan,-0.7805,0.6917,-2.59587,10.7537,4.74255
1785541482.143,9,straight,-5.0568,4.2710,-1.54068,-5.0565,4.2073,-1.54068,nan,nan,nan,-0.8728,0.6357,-2.59587,10.8617,4.74255
1785541482.393,9,straight,-5.0532,4.1540,-1.54068,-5.0528,4.0859,-1.54068,nan,nan,nan,-0.9728,0.5749,-2.59587,10.9787,4.74255
1785541482.643,9,straight,-5.0500,4.0461,-1.54068,-5.0497,3.9824,-1.54068,nan,nan,nan,-1.0651,0.5189,-2.59587,11.0867,4.74255
1785541482.893,9,straight,-5.0465,3.9292,-1.54068,-5.0460,3.8610,-1.54068,nan,nan,nan,-1.1651,0.4582,-2.59587,11.2037,4.74255
1785541483.143,9,straight,-5.0432,3.8212,-1.54068,-5.0429,3.7575,-1.54068,nan,nan,nan,-1.2574,0.4021,-2.59587,11.3117,4.74255
1785541483.393,9,straight,-5.0397,3.7043,-1.54068,-5.0392,3.6361,-1.54068,nan,nan,nan,-1.3574,0.3414,-2.59587,11.4287,4.74255
1785541483.643,9,straight,-5.0364,3.5963,-1.54068,-5.0361,3.5326,-1.54068,nan,nan,nan,-1.4497,0.2853,-2.59587,11.5367,4.74255
1785541483.893,9,straight,-5.0329,3.4794,-1.54068,-5.0325,3.4112,-1.54068,nan,nan,nan,-1.5498,0.2246,-2.59587,11.6537,4.74255
1785541484.143,9,straight,-5.0297,3.3714,-1.54068,-5.0293,3.3077,-1.54068,nan,nan,nan,-1.6421,0.1685,-2.59587,11.7617,4.74255
1785541484.393,9,straight,-5.0262,3.2545,-1.54068,-5.0257,3.1863,-1.54068,nan,nan,nan,-1.7421,0.1078,-2.59587,11.8787,4.74255
1785541484.643,9,straight,-5.0229,3.1465,-1.54068,-5.0226,3.0828,-1.54068,nan,nan,nan,-1.8344,0.0518,-2.59587,11.9867,4.74255
1785541484.893,9,straight,-5.0194,3.0296,-1.54068,-5.0189,2.9614,-1.54068,nan,nan,nan,-1.9344,-0.0090,-2.59587,12.1037,4.74255
1785541485.143,9,straight,-5.0161,2.9216,-1.54068,-5.0158,2.8579,-1.54068,nan,nan,nan,-2.0267,-0.0650,-2.59587,12.2117,4.74255
1785541485.393,9,straight,-5.0126,2.8047,-1.54068,-5.0121,2.7365,-1.54068,nan,nan,nan,-2.1267,-0.1258,-2.59587,12.3287,4.74255
1785541485.643,9,straight,-5.0094,2.6967,-1.54068,-5.0090,2.6330,-1.54068,nan,nan,nan,-2.2190,-0.1818,-2.59587,12.4367,4.74255
1785541485.893,9,straight,-5.0058,2.5798,-1.54068,-5.0054,2.5116,-1.54068,nan,nan,nan,-2.3190,-0.2425,-2.59587,12.5537,4.74255
1785541486.143,9,straight,-5.0026,2.4718,-1.54068,-5.0022,2.4081,-1.54068,nan,nan,nan,-2.4113,-0.2986,-2.59587,12.6617,4.74255
1785541486.393,9,straight,-4.9991,2.3549,-1.54068,-4.9986,2.2867,-1.54068,nan,nan,nan,-2.5114,-0.3593,-2.59587,12.7787,4.74255
1785541486.643,9,straight,-4.9958,2.2469,-1.54068,-4.9955,2.1832,-1.54068,nan,nan,nan,-2.6037,-0.4154,-2.59587,12.8867,4.74255
1785541486.893,9,straight,-4.9923,2.1300,-1.54068,-4.9918,2.0618,-1.54068,nan,nan,nan,-2.7037,-0.4761,-2.59587,13.0037,4.74255
1785541487.143,9,straight,-4.9890,2.0220,-1.54068,-4.9887,1.9583,-1.54068,nan,nan,nan,-2.7960,-0.5322,-2.59587,13.1117,4.74255
1785541487.393,9,straight,-4.9855,1.9051,-1.54068,-4.9850,1.8369,-1.54068,nan,nan,nan,-2.8960,-0.5929,-2.59587,13.2287,4.74255
1785541487.643,9,straight,-4.9823,1.7971,-1.54068,-4.9819,1.7334,-1.54068,nan,nan,nan,-2.9883,-0.6489,-2.59587,13.3367,4.74255
1785541487.893,9,straight,-4.9787,1.6802,-1.54068,-4.9783,1.6120,-1.54068,nan,nan,nan,-3.0883,-0.7097,-2.59587,13.4537,4.74255
1785541488.143,9,straight,-4.9755,1.5722,-1.54068,-4.9752,1.5085,-1.54068,nan,nan,nan,-3.1806,-0.7657,-2.59587,13.5617,4.74255
1785541488.393,9,straight,-4.9720,1.4553,-1.54068,-4.9715,1.3871,-1.54068,nan,nan,nan,-3.2806,-0.8265,-2.59587,13.6787,4.74255
1785541488.643,9,straight,-4.9687,1.3473,-1.54068,-4.9684,1.2836,-1.54068,nan,nan,nan,-3.3729,-0.8825,-2.59587,13.7867,4.74255
1785541488.893,9,straight,-4.9652,1.2304,-1.54068,-4.9647,1.1622,-1.54068,nan,nan,nan,-3.4729,-0.9432,-2.59587,13.9037,4.74255
1785541489.143,9,straight,-4.9619,1.1224,-1.54068,-4.9616,1.0587,-1.54068,nan,nan,nan,-3.5653,-0.9993,-2.59587,14.0117,4.74255
1785541489.393,9,straight,-4.9584,1.0055,-1.54068,-4.9579,0.9373,-1.54068,nan,nan,nan,-3.6653,-1.0600,-2.59587,14.1287,4.74255
1785541489.643,9,straight,-4.9552,0.8975,-1.54068,-4.9548,0.8338,-1.54068,nan,nan,nan,-3.7576,-1.1161,-2.59587,14.2367,4.74255
1785541489.893,9,straight,-4.9516,0.7806,-1.54068,-4.9512,0.7124,-1.54068,nan,nan,nan,-3.8576,-1.1768,-2.59587,14.3537,4.74255
1785541490.143,9,straight,-4.9484,0.6726,-1.54068,-4.9481,0.6089,-1.54068,nan,nan,nan,-3.9499,-1.2329,-2.59587,14.4617,4.74255
1785541490.393,9,straight,-4.9449,0.5557,-1.54068,-4.9444,0.4875,-1.54068,nan,nan,nan,-4.0499,-1.2936,-2.59587,14.5787,4.74255
1785541490.643,9,straight,-4.9416,0.4477,-1.54068,-4.9413,0.3840,-1.54068,nan,nan,nan,-4.1422,-1.3496,-2.59587,14.6867,4.74255
1785541490.893,9,straight,-4.9381,0.3308,-1.54068,-4.9376,0.2626,-1.54068,nan,nan,nan,-4.2422,-1.4104,-2.59587,14.8037,4.74255
1785541491.143,9,straight,-4.9348,0.2228,-1.54068,-4.9345,0.1591,-1.54068,nan,nan,nan,-4.3345,-1.4664,-2.59587,14.9117,4.74255
1785541491.393,9,straight,-4.9313,0.1059,-1.54068,-4.9308,0.0377,-1.54068,nan,nan,nan,-4.4345,-1.5272,-2.59587,15.0287,4.74255
1785541491.643,9,straight,-4.9281,-0.0021,-1.54068,-4.9277,-0.0658,-1.54068,nan,nan,nan,-4.5269,-1.5832,-2.59587,15.1367,4.74255
1785541491.893,10,pause,-4.9265,-0.0694,-1.54068,-4.9259,-0.1260,-1.54068,nan,nan,nan,-4.5699,-1.6094,-2.59587,15.2041,4.74255
1785541492.143,10,pause,-4.9265,-0.0694,-1.54068,-4.9259,-0.1260,-1.54068,nan,nan,nan,-4.5699,-1.6094,-2.59587,15.2041,4.74255
1785541492.393,10,pause,-4.9265,-0.0694,-1.54068,-4.9259,-0.1260,-1.54068,nan,nan,nan,-4.5699,-1.6094,-2.59587,15.2041,4.74255
1785541492.643,10,pause,-4.9265,-0.0694,-1.54068,-4.9259,-0.1260,-1.54068,nan,nan,nan,-4.5699,-1.6094,-2.59587,15.2041,4.74255
1785541492.893,10,pause,-4.9265,-0.0694,-1.54068,-4.9259,-0.1260,-1.54068,nan,nan,nan,-4.5699,-1.6094,-2.59587,15.2041,4.74255
1785541493.143,10,pause,-4.9265,-0.0694,-1.54068,-4.9259,-0.1260,-1.54068,nan,nan,nan,-4.5699,-1.6094,-2.59587,15.2041,4.74255
1785541493.393,11,turn,-4.9265,-0.0694,-1.52996,-4.9259,-0.1260,-1.53272,nan,nan,nan,-4.5699,-1.6094,-2.57187,15.2041,4.75328
1785541493.643,11,turn,-4.9265,-0.0694,-1.46263,-4.9259,-0.1260,-1.46828,nan,nan,nan,-4.5699,-1.6094,-2.45187,15.2041,4.82060
1785541493.893,11,turn,-4.9265,-0.0694,-1.38828,-4.9259,-0.1260,-1.39118,nan,nan,nan,-4.5699,-1.6094,-2.32187,15.2041,4.89496
1785541494.143,11,turn,-4.9265,-0.0695,-1.31749,-4.9259,-0.1260,-1.32348,nan,nan,nan,-4.5699,-1.6094,-2.20187,15.2042,4.96575
1785541494.393,11,turn,-4.9265,-0.0695,-1.23745,-4.9260,-0.1260,-1.24061,nan,nan,nan,-4.5699,-1.6094,-2.07187,15.2042,5.04578
1785541494.643,11,turn,-4.9265,-0.0696,-1.15969,-4.9260,-0.1260,-1.16625,nan,nan,nan,-4.5699,-1.6094,-1.95187,15.2043,5.12354
1785541494.893,11,turn,-4.9265,-0.0696,-1.07736,-4.9260,-0.1260,-1.08043,nan,nan,nan,-4.5699,-1.6094,-1.82187,15.2043,5.20587
1785541495.143,11,turn,-4.9265,-0.0696,-1.00585,-4.9260,-0.1261,-1.01165,nan,nan,nan,-4.5699,-1.6094,-1.70187,15.2043,5.27739
1785541495.393,11,turn,-4.9265,-0.0696,-0.93280,-4.9260,-0.1261,-0.93553,nan,nan,nan,-4.5699,-1.6094,-1.57187,15.2043,5.35044
1785541495.643,11,turn,-4.9265,-0.0696,-0.86914,-4.9260,-0.1261,-0.87432,nan,nan,nan,-4.5699,-1.6094,-1.45187,15.2043,5.41409
1785541495.893,11,turn,-4.9265,-0.0696,-0.80397,-4.9260,-0.1261,-0.80643,nan,nan,nan,-4.5699,-1.6094,-1.32187,15.2043,5.47436
1785541496.143,11,turn,-4.9265,-0.0698,-0.74350,-4.9260,-0.1261,-0.74852,nan,nan,nan,-4.5699,-1.6094,-1.20187,15.2045,5.53974
1785541496.393,11,turn,-4.9265,-0.0698,-0.68526,-4.9260,-0.1261,-0.68292,nan,nan,nan,-4.5699,-1.6094,-1.08187,15.2045,5.59797
1785541496.643,11,turn,-4.9265,-0.0698,-0.62637,-4.9261,-0.1261,-0.63075,nan,nan,nan,-4.5699,-1.6094,-0.95187,15.2045,5.65687
1785541496.893,11,turn,-4.9265,-0.0698,-0.57158,-4.9261,-0.1261,-0.57361,nan,nan,nan,-4.5699,-1.6094,-0.83187,15.2045,5.71166
1785541497.143,11,turn,-4.9265,-0.0698,-0.52445,-4.9261,-0.1261,-0.52825,nan,nan,nan,-4.5699,-1.6094,-0.70187,15.2045,5.75879
1785541497.393,11,turn,-4.9265,-0.0698,-0.48045,-4.9261,-0.1261,-0.47869,nan,nan,nan,-4.5699,-1.6094,-0.57187,15.2045,5.80278
1785541497.643,11,turn,-4.9265,-0.0698,-0.43616,-4.9261,-0.1261,-0.43945,nan,nan,nan,-4.5699,-1.6094,-0.45187,15.2045,5.84707
1785541497.893,11,turn,-4.9265,-0.0702,-0.39384,-4.9261,-0.1261,-0.39550,nan,nan,nan,-4.5699,-1.6094,-0.33187,15.2048,5.88607
1785541498.143,11,turn,-4.9265,-0.0720,-0.35267,-4.9261,-0.1261,-0.35619,nan,nan,nan,-4.5699,-1.6094,-0.20187,15.2066,5.93056
1785541498.393,11,turn,-4.9265,-0.0752,-0.30923,-4.9261,-0.1261,-0.30737,nan,nan,nan,-4.5699,-1.6094,-0.08187,15.2098,5.97401
1785541498.643,11,turn,-4.9265,-0.0802,-0.25973,-4.9261,-0.1261,-0.26362,nan,nan,nan,-4.5699,-1.6094,0.04813,15.2149,6.02351
1785541498.893,11,turn,-4.9265,-0.0863,-0.21199,-4.9261,-0.1261,-0.20996,nan,nan,nan,-4.5699,-1.6094,0.16813,15.2210,6.07125
1785541499.143,11,turn,-4.9265,-0.0945,-0.15834,-4.9261,-0.1261,-0.16253,nan,nan,nan,-4.5699,-1.6094,0.29813,15.2291,6.12489
1785541499.393,11,turn,-4.9265,-0.1032,-0.10741,-4.9261,-0.1261,-0.11170,nan,nan,nan,-4.5699,-1.6094,0.41813,15.2379,6.17582
1785541499.643,11,turn,-4.9265,-0.1139,-0.05116,-4.9261,-0.1261,-0.05551,nan,nan,nan,-4.5699,-1.6094,0.54813,15.2486,6.23208
1785541499.893,11,turn,-4.9265,-0.1248,0.00129,-4.9261,-0.1261,-0.00309,nan,nan,nan,-4.5699,-1.6094,0.66813,15.2595,6.28452
1785541500.143,12,pause,-4.9265,-0.1326,0.03851,-4.9261,-0.1261,0.03851,nan,nan,nan,-4.5699,-1.6094,0.75163,15.2673,6.32174
1785541500.393,12,pause,-4.9265,-0.1326,0.03851,-4.9261,-0.1261,0.03851,nan,nan,nan,-4.5699,-1.6094,0.75163,15.2673,6.32174
1785541500.643,12,pause,-4.9265,-0.1326,0.03851,-4.9261,-0.1261,0.03851,nan,nan,nan,-4.5699,-1.6094,0.75163,15.2673,6.32174
1785541500.893,12,pause,-4.9265,-0.1326,0.03851,-4.9261,-0.1261,0.03851,nan,nan,nan,-4.5699,-1.6094,0.75163,15.2673,6.32174
1785541501.143,12,pause,-4.9265,-0.1326,0.03851,-4.9261,-0.1261,0.03851,nan,nan,nan,-4.5699,-1.6094,0.75163,15.2673,6.32174
1785541501.393,12,pause,-4.9265,-0.1326,0.03851,-4.9261,-0.1261,0.03851,nan,nan,nan,-4.5699,-1.6094,0.75163,15.2673,6.32174
1785541501.643,13,straight,-4.9265,-0.1326,0.03851,-4.9261,-0.1261,0.03851,nan,nan,nan,-4.5699,-1.6094,0.75163,15.2673,6.32174
1785541501.893,13,straight,-4.8866,-0.1309,0.03851,-4.8893,-0.1248,0.03851,nan,nan,nan,-4.5366,-1.5783,0.75163,15.3072,6.32174
1785541502.143,13,straight,-4.7860,-0.1268,0.03851,-4.7771,-0.1205,0.03851,nan,nan,nan,-4.4593,-1.5060,0.75163,15.4080,6.32174
1785541502.393,13,straight,-4.6691,-0.1223,0.03851,-4.6691,-0.1164,0.03851,nan,nan,nan,-4.3738,-1.4261,0.75163,15.5249,6.32174
1785541502.643,13,straight,-4.5612,-0.1181,0.03851,-4.5522,-0.1118,0.03851,nan,nan,nan,-4.2949,-1.3523,0.75163,15.6329,6.32174
1785541502.893,13,straight,-4.4443,-0.1136,0.03851,-4.4443,-0.1077,0.03851,nan,nan,nan,-4.2095,-1.2724,0.75163,15.7499,6.32174
1785541503.143,13,straight,-4.3364,-0.1095,0.03851,-4.3274,-0.1032,0.03851,nan,nan,nan,-4.1306,-1.1987,0.75163,15.8579,6.32174
1785541503.393,13,straight,-4.2195,-0.1050,0.03851,-4.2195,-0.0990,0.03851,nan,nan,nan,-4.0451,-1.1188,0.75163,15.9749,6.32174
1785541503.643,13,straight,-4.1115,-0.1008,0.03851,-4.1025,-0.0945,0.03851,nan,nan,nan,-3.9662,-1.0451,0.75163,16.0829,6.32174
1785541503.893,13,straight,-3.9946,-0.0963,0.03851,-3.9946,-0.0903,0.03851,nan,nan,nan,-3.8807,-0.9652,0.75163,16.1999,6.32174
1785541504.143,13,straight,-3.8867,-0.0922,0.03851,-3.8777,-0.0858,0.03851,nan,nan,nan,-3.8018,-0.8914,0.75163,16.3079,6.32174
1785541504.393,13,straight,-3.7698,-0.0877,0.03851,-3.7698,-0.0817,0.03851,nan,nan,nan,-3.7163,-0.8115,0.75163,16.4249,6.32174
1785541504.643,13,straight,-3.6619,-0.0835,0.03851,-3.6529,-0.0772,0.03851,nan,nan,nan,-3.6374,-0.7378,0.75163,16.5329,6.32174
1785541504.893,13,straight,-3.5450,-0.0790,0.03851,-3.5450,-0.0730,0.03851,nan,nan,nan,-3.5519,-0.6579,0.75163,16.6499,6.32174
1785541505.143,13,straight,-3.4370,-0.0748,0.03851,-3.4280,-0.0685,0.03851,nan,nan,nan,-3.4730,-0.5842,0.75163,16.7579,6.32174
1785541505.393,13,straight,-3.3201,-0.0703,0.03851,-3.3201,-0.0643,0.03851,nan,nan,nan,-3.3876,-0.5043,0.75163,16.8749,6.32174
1785541505.643,13,straight,-3.2122,-0.0662,0.03851,-3.2032,-0.0598,0.03851,nan,nan,nan,-3.3087,-0.4305,0.75163,16.9829,6.32174
1785541505.893,13,straight,-3.0953,-0.0617,0.03851,-3.0953,-0.0557,0.03851,nan,nan,nan,-3.2232,-0.3506,0.75163,17.0999,6.32174
1785541506.143,13,straight,-2.9874,-0.0575,0.03851,-2.9784,-0.0512,0.03851,nan,nan,nan,-3.1443,-0.2769,0.75163,17.2079,6.32174
1785541506.393,13,straight,-2.8705,-0.0530,0.03851,-2.8705,-0.0470,0.03851,nan,nan,nan,-3.0588,-0.1970,0.75163,17.3249,6.32174
1785541506.643,13,straight,-2.7625,-0.0488,0.03851,-2.7535,-0.0425,0.03851,nan,nan,nan,-2.9799,-0.1232,0.75163,17.4329,6.32174
1785541506.893,13,straight,-2.6456,-0.0443,0.03851,-2.6456,-0.0384,0.03851,nan,nan,nan,-2.8944,-0.0434,0.75163,17.5499,6.32174
1785541507.143,13,straight,-2.5377,-0.0402,0.03851,-2.5287,-0.0339,0.03851,nan,nan,nan,-2.8155,0.0304,0.75163,17.6579,6.32174
1785541507.393,13,straight,-2.4208,-0.0357,0.03851,-2.4208,-0.0297,0.03851,nan,nan,nan,-2.7300,0.1103,0.75163,17.7749,6.32174
1785541507.643,13,straight,-2.3129,-0.0315,0.03851,-2.3039,-0.0252,0.03851,nan,nan,nan,-2.6511,0.1840,0.75163,17.8829,6.32174
1785541507.893,13,straight,-2.1960,-0.0270,0.03851,-2.1960,-0.0210,0.03851,nan,nan,nan,-2.5657,0.2639,0.75163,17.9999,6.32174
1785541508.143,13,straight,-2.0880,-0.0229,0.03851,-2.0790,-0.0165,0.03851,nan,nan,nan,-2.4868,0.3377,0.75163,18.1079,6.32174
1785541508.393,13,straight,-1.9711,-0.0184,0.03851,-1.9711,-0.0124,0.03851,nan,nan,nan,-2.4013,0.4176,0.75163,18.2249,6.32174
1785541508.643,13,straight,-1.8632,-0.0142,0.03851,-1.8542,-0.0079,0.03851,nan,nan,nan,-2.3224,0.4913,0.75163,18.3329,6.32174
1785541508.893,13,straight,-1.7463,-0.0097,0.03851,-1.7463,-0.0037,0.03851,nan,nan,nan,-2.2369,0.5712,0.75163,18.4499,6.32174
1785541509.143,13,straight,-1.6384,-0.0055,0.03851,-1.6294,0.0008,0.03851,nan,nan,nan,-2.1580,0.6449,0.75163,18.5579,6.32174
1785541509.393,13,straight,-1.5215,-0.0010,0.03851,-1.5215,0.0050,0.03851,nan,nan,nan,-2.0725,0.7248,0.75163,18.6749,6.32174
1785541509.643,13,straight,-1.4135,0.0031,0.03851,-1.4045,0.0095,0.03851,nan,nan,nan,-1.9936,0.7986,0.75163,18.7829,6.32174
1785541509.893,13,straight,-1.2966,0.0076,0.03851,-1.2966,0.0136,0.03851,nan,nan,nan,-1.9081,0.8785,0.75163,18.8999,6.32174
1785541510.143,13,straight,-1.1887,0.0118,0.03851,-1.1797,0.0181,0.03851,nan,nan,nan,-1.8292,0.9522,0.75163,19.0079,6.32174
1785541510.393,13,straight,-1.0718,0.0163,0.03851,-1.0718,0.0223,0.03851,nan,nan,nan,-1.7438,1.0321,0.75163,19.1249,6.32174
1785541510.643,13,straight,-0.9639,0.0204,0.03851,-0.9549,0.0268,0.03851,nan,nan,nan,-1.6649,1.1059,0.75163,19.2329,6.32174
1785541510.893,13,straight,-0.8470,0.0249,0.03851,-0.8470,0.0309,0.03851,nan,nan,nan,-1.5794,1.1857,0.75163,19.3499,6.32174
1785541511.143,13,straight,-0.7390,0.0291,0.03851,-0.7300,0.0354,0.03851,nan,nan,nan,-1.5005,1.2595,0.75163,19.4579,6.32174
1785541511.393,13,straight,-0.6221,0.0336,0.03851,-0.6221,0.0396,0.03851,nan,nan,nan,-1.4150,1.3394,0.75163,19.5749,6.32174
1785541511.643,13,straight,-0.5142,0.0378,0.03851,-0.5052,0.0441,0.03851,nan,nan,nan,-1.3361,1.4131,0.75163,19.6829,6.32174
1785541511.893,13,straight,-0.3973,0.0423,0.03851,-0.3973,0.0483,0.03851,nan,nan,nan,-1.2572,1.4869,0.75163,19.7999,6.32174
1785541512.143,13,straight,-0.2894,0.0464,0.03851,-0.2804,0.0528,0.03851,nan,nan,nan,-1.1717,1.5668,0.75163,19.9079,6.32174
1785541512.393,13,straight,-0.1725,0.0509,0.03851,-0.1725,0.0569,0.03851,nan,nan,nan,-1.0862,1.6467,0.75163,20.0249,6.32174
1785541512.643,13,straight,-0.0645,0.0551,0.03851,-0.0555,0.0614,0.03851,nan,nan,nan,-1.0073,1.7204,0.75163,20.1329,6.32174
1785541512.893,13,straight,0.0524,0.0596,0.03851,0.0524,0.0656,0.03851,nan,nan,nan,-0.9219,1.8003,0.75163,20.2499,6.32174
1785541513.143,14,pause,0.0866,0.0605,0.03846,0.0848,0.0668,0.03846,nan,nan,nan,-0.9051,1.8160,0.75163,20.2842,6.32178
1785541513.393,14,pause,0.0866,0.0605,0.03846,0.0848,0.0668,0.03846,nan,nan,nan,-0.9051,1.8160,0.75163,20.2842,6.32178
1785541513.643,14,pause,0.0866,0.0605,0.03846,0.0848,0.0668,0.03846,nan,nan,nan,-0.9051,1.8160,0.75163,20.2842,6.32178
1785541513.893,14,pause,0.0866,0.0605,0.03846,0.0848,0.0668,0.03846,nan,nan,nan,-0.9051,1.8160,0.75163,20.2842,6.32178
1785541514.143,14,pause,0.0866,0.0605,0.03846,0.0848,0.0668,0.03846,nan,nan,nan,-0.9051,1.8160,0.75163,20.2842,6.32178
1785541514.393,14,pause,0.0866,0.0605,0.03846,0.0848,0.0668,0.03846,nan,nan,nan,-0.9051,1.8160,0.75163,20.2842,6.32178
